POSTCODE,STATE,STATE_CODE,AREA_TYPE,SA4_NAME_2021,SA4_CODE_2021,SA2_NAME_2021
3175,VIC,2,metro,Melbourne - South East,212,Dandenong North
3177,VIC,2,metro,Melbourne - South East,212,Doveton
3178,VIC,2,metro,Melbourne - Outer East,211,Rowville - Central
3179,VIC,2,metro,Melbourne - Outer East,211,Knoxfield - Scoresby
3180,VIC,2,metro,Melbourne - Outer East,211,Knoxfield - Scoresby
3181,VIC,2,metro,Melbourne - Inner,206,Prahran - Windsor
3182,VIC,2,metro,Melbourne - Inner,206,St Kilda - Central
3183,VIC,2,metro,Melbourne - Inner,206,St Kilda East
3184,VIC,2,metro,Melbourne - Inner,206,Elwood
3185,VIC,2,metro,Melbourne - Inner South,208,Elsternwick
3186,VIC,2,metro,Melbourne - Inner South,208,Brighton (Vic.)
3187,VIC,2,metro,Melbourne - Inner South,208,Brighton East
3188,VIC,2,metro,Melbourne - Inner South,208,Hampton
3189,VIC,2,metro,Melbourne - Inner South,208,Moorabbin - Heatherton
3190,VIC,2,metro,Melbourne - Inner South,208,Highett (West) - Cheltenham
3191,VIC,2,metro,Melbourne - Inner South,208,Sandringham - Black Rock
3192,VIC,2,metro,Melbourne - Inner South,208,Highett (East) - Cheltenham
3193,VIC,2,metro,Melbourne - Inner South,208,Beaumaris
3194,VIC,2,metro,Melbourne - Inner South,208,Mentone
3195,VIC,2,metro,Melbourne - Inner South,208,Mordialloc - Parkdale
3196,VIC,2,metro,Melbourne - Inner South,208,Chelsea - Bonbeach
3197,VIC,2,metro,Melbourne - Inner South,208,Carrum - Patterson Lakes
3198,VIC,2,metro,Mornington Peninsula,214,Seaford (Vic.)
3199,VIC,2,metro,Mornington Peninsula,214,Frankston
3200,VIC,2,metro,Mornington Peninsula,214,Frankston North
3201,VIC,2,metro,Mornington Peninsula,214,Carrum Downs
3202,VIC,2,metro,Melbourne - Inner South,208,Moorabbin - Heatherton
3204,VIC,2,metro,Melbourne - Inner South,208,Bentleigh - McKinnon
3205,VIC,2,metro,Melbourne - Inner,206,South Melbourne
3206,VIC,2,metro,Melbourne - Inner,206,Albert Park
3207,VIC,2,metro,Melbourne - Inner,206,Port Melbourne
3211,VIC,2,regional,Melbourne - West,213,Werribee - West
3212,VIC,2,metro,Geelong,203,Lara
3213,VIC,2,metro,Geelong,203,Corio - Lovely Banks
3214,VIC,2,metro,Geelong,203,Corio - Lovely Banks
3215,VIC,2,metro,Geelong,203,North Geelong - Bell Park
3216,VIC,2,metro,Geelong,203,Highton
3217,VIC,2,metro,Geelong,203,Charlemont
3218,VIC,2,metro,Geelong,203,Geelong West - Hamlyn Heights
3219,VIC,2,metro,Geelong,203,Newcomb - Moolap
3220,VIC,2,metro,Geelong,203,Newtown (Vic.)
3221,VIC,2,regional,Geelong,203,Winchelsea
3222,VIC,2,regional,Geelong,203,Clifton Springs
3223,VIC,2,regional,Geelong,203,Portarlington
3224,VIC,2,metro,Geelong,203,Leopold
3225,VIC,2,regional,Geelong,203,Point Lonsdale - Queenscliff
3226,VIC,2,regional,Geelong,203,Ocean Grove
3227,VIC,2,regional,Geelong,203,Barwon Heads - Armstrong Creek
3228,VIC,2,regional,Geelong,203,Torquay
3230,VIC,2,regional,Geelong,203,Lorne - Anglesea
3231,VIC,2,regional,Geelong,203,Lorne - Anglesea
3232,VIC,2,regional,Geelong,203,Lorne - Anglesea
3233,VIC,2,regional,Warrnambool and South West,217,Otway
3234,VIC,2,regional,Warrnambool and South West,217,Otway
3235,VIC,2,regional,Geelong,203,Winchelsea
3236,VIC,2,regional,Warrnambool and South West,217,Otway
3237,VIC,2,regional,Warrnambool and South West,217,Otway
3238,VIC,2,regional,Warrnambool and South West,217,Otway
3239,VIC,2,regional,Warrnambool and South West,217,Otway
3240,VIC,2,regional,Geelong,203,Winchelsea
3241,VIC,2,regional,Geelong,203,Winchelsea
3242,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3243,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3249,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3250,VIC,2,regional,Warrnambool and South West,217,Colac
3251,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3254,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3260,VIC,2,regional,Warrnambool and South West,217,Camperdown
3264,VIC,2,regional,Warrnambool and South West,217,Corangamite - North
3265,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3266,VIC,2,regional,Warrnambool and South West,217,Corangamite - South
3267,VIC,2,regional,Warrnambool and South West,217,Corangamite - South
3268,VIC,2,regional,Warrnambool and South West,217,Corangamite - South
3269,VIC,2,regional,Warrnambool and South West,217,Corangamite - South
3270,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3271,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3272,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3273,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3274,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3275,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3276,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3277,VIC,2,regional,Warrnambool and South West,217,Warrnambool - South
3278,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3279,VIC,2,regional,Warrnambool and South West,217,Moyne - East
3280,VIC,2,regional,Warrnambool and South West,217,Warrnambool - North
3281,VIC,2,regional,Warrnambool and South West,217,Warrnambool - North
3282,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3283,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3284,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3285,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3286,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3287,VIC,2,regional,Warrnambool and South West,217,Moyne - West
3289,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3292,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3293,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3294,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3300,VIC,2,regional,Warrnambool and South West,217,Hamilton (Vic.)
3301,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3302,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3303,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3304,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3305,VIC,2,regional,Warrnambool and South West,217,Portland
3309,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3310,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3311,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3312,VIC,2,regional,Warrnambool and South West,217,Glenelg (Vic.)
3314,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3315,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3317,VIC,2,regional,North West,215,West Wimmera
3318,VIC,2,regional,North West,215,West Wimmera
3319,VIC,2,regional,North West,215,West Wimmera
3321,VIC,2,regional,Geelong,203,Golden Plains - South
3322,VIC,2,regional,Warrnambool and South West,217,Colac Surrounds
3323,VIC,2,regional,Warrnambool and South West,217,Corangamite - North
3324,VIC,2,regional,Warrnambool and South West,217,Corangamite - North
3325,VIC,2,regional,Warrnambool and South West,217,Corangamite - North
3328,VIC,2,regional,Geelong,203,Golden Plains - South
3329,VIC,2,regional,Geelong,203,Golden Plains - South
3330,VIC,2,regional,Geelong,203,Golden Plains - South
3331,VIC,2,regional,Geelong,203,Bannockburn
3332,VIC,2,regional,Geelong,203,Golden Plains - South
3333,VIC,2,regional,Geelong,203,Golden Plains - South
3334,VIC,2,regional,Ballarat,201,Gordon (Vic.)
3335,VIC,2,metro,Melbourne - West,213,Rockbank - Mount Cottrell
3336,VIC,2,metro,Melbourne - West,213,Fraser Rise - Plumpton
3337,VIC,2,metro,Melbourne - West,213,Melton West
3338,VIC,2,metro,Melbourne - West,213,Melton South - Weir Views
3340,VIC,2,metro,Melbourne - West,213,Bacchus Marsh
3341,VIC,2,regional,Ballarat,201,Bacchus Marsh Surrounds
3342,VIC,2,regional,Ballarat,201,Bacchus Marsh Surrounds
3345,VIC,2,regional,Ballarat,201,Gordon (Vic.)
3350,VIC,2,regional,Ballarat,201,Alfredton
3351,VIC,2,regional,Ballarat,201,Smythes Creek
3352,VIC,2,regional,Ballarat,201,Gordon (Vic.)
3355,VIC,2,regional,Ballarat,201,Wendouree - Miners Rest
3356,VIC,2,regional,Ballarat,201,Sebastopol - Redan
3357,VIC,2,regional,Ballarat,201,Buninyong
3358,VIC,2,regional,Ballarat,201,Delacombe
3360,VIC,2,regional,Ballarat,201,Golden Plains - North
3361,VIC,2,regional,Warrnambool and South West,217,Corangamite - North
3363,VIC,2,regional,Ballarat,201,Creswick - Clunes
3364,VIC,2,regional,Ballarat,201,Creswick - Clunes
3370,VIC,2,regional,Ballarat,201,Creswick - Clunes
3371,VIC,2,regional,Ballarat,201,Maryborough Surrounds
3373,VIC,2,regional,Ballarat,201,Beaufort
3374,VIC,2,regional,North West,215,Stawell
3375,VIC,2,regional,North West,215,Ararat Surrounds
3377,VIC,2,regional,North West,215,Ararat
3378,VIC,2,regional,North West,215,Ararat Surrounds
3379,VIC,2,regional,North West,215,Ararat Surrounds
3380,VIC,2,regional,North West,215,Stawell
3381,VIC,2,regional,North West,215,Stawell
3384,VIC,2,regional,North West,215,Avoca
3385,VIC,2,regional,North West,215,Stawell
3387,VIC,2,regional,North West,215,St Arnaud
3388,VIC,2,regional,North West,215,Yarriambiack
3390,VIC,2,regional,North West,215,Yarriambiack
3391,VIC,2,regional,North West,215,Yarriambiack
3392,VIC,2,regional,North West,215,Yarriambiack
3393,VIC,2,regional,North West,215,Yarriambiack
3395,VIC,2,regional,North West,215,Yarriambiack
3396,VIC,2,regional,North West,215,Yarriambiack
3400,VIC,2,regional,North West,215,Horsham
3401,VIC,2,regional,North West,215,Horsham Surrounds
3407,VIC,2,regional,Warrnambool and South West,217,Southern Grampians
3409,VIC,2,regional,North West,215,Horsham Surrounds
3412,VIC,2,regional,North West,215,West Wimmera
3413,VIC,2,regional,North West,215,West Wimmera
3414,VIC,2,regional,North West,215,Nhill Region
3415,VIC,2,regional,North West,215,Nhill Region
3418,VIC,2,regional,North West,215,Nhill Region
3419,VIC,2,regional,North West,215,Nhill Region
3420,VIC,2,regional,North West,215,Nhill Region
3423,VIC,2,regional,North West,215,Nhill Region
3424,VIC,2,regional,North West,215,Nhill Region
3427,VIC,2,metro,Melbourne - North West,210,Diggers Rest
3428,VIC,2,metro,Melbourne - North West,210,Greenvale - Bulla
3429,VIC,2,metro,Melbourne - North West,210,Sunbury - South
3430,VIC,2,regional,Melbourne - North West,210,Romsey
3431,VIC,2,regional,Melbourne - North West,210,Riddells Creek
3432,VIC,2,regional,Melbourne - North West,210,Romsey
3433,VIC,2,regional,Melbourne - North West,210,Romsey
3434,VIC,2,regional,Melbourne - North West,210,Romsey
3435,VIC,2,regional,Melbourne - North West,210,Romsey
3437,VIC,2,regional,Melbourne - North West,210,Gisborne
3438,VIC,2,regional,Melbourne - North West,210,Gisborne
3440,VIC,2,regional,Melbourne - North West,210,Macedon
3441,VIC,2,regional,Melbourne - North West,210,Macedon
3442,VIC,2,regional,Bendigo,202,Woodend
3444,VIC,2,regional,Bendigo,202,Kyneton
3446,VIC,2,regional,Bendigo,202,Kyneton
3447,VIC,2,regional,Bendigo,202,Castlemaine Surrounds
3448,VIC,2,regional,Bendigo,202,Castlemaine Surrounds
3450,VIC,2,regional,Bendigo,202,Castlemaine
3451,VIC,2,regional,Bendigo,202,Castlemaine
3453,VIC,2,regional,Bendigo,202,Castlemaine Surrounds
3458,VIC,2,regional,Ballarat,201,Daylesford
3460,VIC,2,regional,Ballarat,201,Daylesford
3461,VIC,2,regional,Ballarat,201,Daylesford
3462,VIC,2,regional,Bendigo,202,Castlemaine Surrounds
3463,VIC,2,regional,Bendigo,202,Castlemaine Surrounds
3464,VIC,2,regional,Ballarat,201,Maryborough Surrounds
3465,VIC,2,regional,Ballarat,201,Maryborough (Vic.)
3467,VIC,2,regional,Ballarat,201,Avoca
3468,VIC,2,regional,Ballarat,201,Avoca
3469,VIC,2,regional,Ballarat,201,Avoca
3472,VIC,2,regional,Ballarat,201,Maryborough Surrounds
3475,VIC,2,regional,Ballarat,201,Maryborough Surrounds
3477,VIC,2,regional,North West,215,St Arnaud
3478,VIC,2,regional,North West,215,St Arnaud
3480,VIC,2,regional,North West,215,Buloke
3482,VIC,2,regional,North West,215,Buloke
3483,VIC,2,regional,North West,215,Buloke
3485,VIC,2,regional,North West,215,Yarriambiack
3487,VIC,2,regional,North West,215,Yarriambiack
3488,VIC,2,regional,North West,215,Yarriambiack
3489,VIC,2,regional,North West,215,Yarriambiack
3490,VIC,2,regional,North West,215,Mildura Surrounds
3491,VIC,2,regional,North West,215,Yarriambiack
3494,VIC,2,regional,North West,215,Mildura Surrounds
3496,VIC,2,regional,North West,215,Red Cliffs
3498,VIC,2,regional,North West,215,Irymple
3500,VIC,2,regional,North West,215,Mildura - North
3501,VIC,2,regional,North West,215,Irymple
3505,VIC,2,regional,North West,215,Merbein
3506,VIC,2,regional,North West,215,Mildura Surrounds
3507,VIC,2,regional,North West,215,Mildura Surrounds
3509,VIC,2,regional,North West,215,Mildura Surrounds
3512,VIC,2,regional,North West,215,Mildura Surrounds
3515,VIC,2,regional,Bendigo,202,Bendigo Surrounds - South
3516,VIC,2,regional,Bendigo,202,Loddon
3517,VIC,2,regional,Bendigo,202,Loddon
3518,VIC,2,regional,Bendigo,202,Loddon
3520,VIC,2,regional,Bendigo,202,Loddon
3521,VIC,2,regional,Hume,204,Seymour Surrounds
3522,VIC,2,regional,Hume,204,Seymour Surrounds
3523,VIC,2,regional,Bendigo,202,Heathcote
3525,VIC,2,regional,North West,215,Buloke
3527,VIC,2,regional,North West,215,Buloke
3529,VIC,2,regional,North West,215,Buloke
3530,VIC,2,regional,North West,215,Buloke
3531,VIC,2,regional,North West,215,Buloke
3533,VIC,2,regional,North West,215,Buloke
3537,VIC,2,regional,Bendigo,202,Loddon
3540,VIC,2,regional,North West,215,Gannawarra
3542,VIC,2,regional,North West,215,Gannawarra
3544,VIC,2,regional,North West,215,Swan Hill Surrounds
3546,VIC,2,regional,North West,215,Swan Hill Surrounds
3549,VIC,2,regional,North West,215,Robinvale
3550,VIC,2,regional,Bendigo,202,Bendigo
3551,VIC,2,regional,Bendigo,202,White Hills - Ascot
3555,VIC,2,regional,Bendigo,202,Kangaroo Flat - Golden Square
3556,VIC,2,regional,Bendigo,202,California Gully - Eaglehawk
3557,VIC,2,regional,Bendigo,202,Bendigo Surrounds - North
3558,VIC,2,regional,Bendigo,202,Bendigo Surrounds - North
3559,VIC,2,regional,Shepparton,216,Rushworth
3561,VIC,2,regional,Shepparton,216,Rochester
3562,VIC,2,regional,Shepparton,216,Lockington - Gunbower
3563,VIC,2,regional,Shepparton,216,Lockington - Gunbower
3564,VIC,2,regional,Shepparton,216,Echuca
3565,VIC,2,regional,Shepparton,216,Lockington - Gunbower
3566,VIC,2,regional,Shepparton,216,Lockington - Gunbower
3567,VIC,2,regional,North West,215,Gannawarra
3568,VIC,2,regional,North West,215,Gannawarra
3570,VIC,2,regional,Bendigo,202,Bendigo Surrounds - North
3571,VIC,2,regional,Bendigo,202,Loddon
3572,VIC,2,regional,Shepparton,216,Lockington - Gunbower
3573,VIC,2,regional,Bendigo,202,Loddon
3575,VIC,2,regional,Bendigo,202,Loddon
3576,VIC,2,regional,Bendigo,202,Loddon
3579,VIC,2,regional,North West,215,Kerang
3580,VIC,2,regional,North West,215,Gannawarra
3581,VIC,2,regional,North West,215,Gannawarra
3583,VIC,2,regional,North West,215,Swan Hill Surrounds
3584,VIC,2,regional,North West,215,Swan Hill Surrounds
3585,VIC,2,regional,North West,215,Swan Hill
3586,VIC,2,regional,North West,215,Swan Hill Surrounds
3588,VIC,2,regional,North West,215,Swan Hill Surrounds
3589,VIC,2,regional,North West,215,Swan Hill Surrounds
3590,VIC,2,regional,North West,215,Swan Hill Surrounds
3591,VIC,2,regional,North West,215,Swan Hill Surrounds
3594,VIC,2,regional,North West,215,Swan Hill Surrounds
3595,VIC,2,regional,North West,215,Swan Hill Surrounds
3596,VIC,2,regional,North West,215,Swan Hill Surrounds
3597,VIC,2,regional,North West,215,Swan Hill Surrounds
3599,VIC,2,regional,North West,215,Swan Hill Surrounds
3607,VIC,2,regional,Hume,204,Nagambie
3608,VIC,2,regional,Hume,204,Nagambie
3610,VIC,2,regional,Shepparton,216,Shepparton Surrounds - West
3612,VIC,2,regional,Shepparton,216,Rushworth
3614,VIC,2,regional,Shepparton,216,Shepparton Surrounds - West
3616,VIC,2,regional,Shepparton,216,Shepparton Surrounds - West
3617,VIC,2,regional,Shepparton,216,Shepparton Surrounds - West
3618,VIC,2,regional,Shepparton,216,Shepparton Surrounds - West
3620,VIC,2,regional,Shepparton,216,Kyabram
3621,VIC,2,regional,Shepparton,216,Kyabram
3622,VIC,2,regional,Shepparton,216,Kyabram
3623,VIC,2,regional,Shepparton,216,Rushworth
3624,VIC,2,regional,Shepparton,216,Rushworth
3629,VIC,2,regional,Shepparton,216,Mooroopna
3630,VIC,2,regional,Shepparton,216,Shepparton - North
3631,VIC,2,regional,Shepparton,216,Kialla
3633,VIC,2,regional,Shepparton,216,Shepparton Surrounds - East
3634,VIC,2,regional,Shepparton,216,Shepparton Surrounds - East
3635,VIC,2,regional,Shepparton,216,Numurkah
3636,VIC,2,regional,Shepparton,216,Numurkah
3637,VIC,2,regional,Shepparton,216,Numurkah
3638,VIC,2,regional,Shepparton,216,Numurkah
3639,VIC,2,regional,Shepparton,216,Numurkah
3640,VIC,2,regional,Shepparton,216,Numurkah
3641,VIC,2,regional,Shepparton,216,Numurkah
3644,VIC,2,regional,Shepparton,216,Cobram
3646,VIC,2,regional,Shepparton,216,Shepparton Surrounds - East
3647,VIC,2,regional,Shepparton,216,Shepparton Surrounds - East
3649,VIC,2,regional,Shepparton,216,Moira
3658,VIC,2,regional,Hume,204,Kilmore - Broadford
3659,VIC,2,regional,Hume,204,Seymour Surrounds
3660,VIC,2,regional,Hume,204,Seymour
3662,VIC,2,regional,Hume,204,Seymour Surrounds
3663,VIC,2,regional,Hume,204,Nagambie
3664,VIC,2,regional,Hume,204,Nagambie
3665,VIC,2,regional,Hume,204,Euroa
3666,VIC,2,regional,Hume,204,Euroa
3669,VIC,2,regional,Hume,204,Euroa
3670,VIC,2,regional,Hume,204,Benalla Surrounds
3672,VIC,2,regional,Hume,204,Benalla
3673,VIC,2,regional,Hume,204,Benalla Surrounds
3675,VIC,2,regional,Hume,204,Wangaratta Surrounds
3677,VIC,2,regional,Hume,204,Wangaratta
3678,VIC,2,regional,Hume,204,Wangaratta Surrounds
3682,VIC,2,regional,Hume,204,Wangaratta Surrounds
3683,VIC,2,regional,Hume,204,Chiltern - Indigo Valley
3685,VIC,2,regional,Hume,204,Rutherglen
3687,VIC,2,regional,Hume,204,Rutherglen
3688,VIC,2,regional,Hume,204,Chiltern - Indigo Valley
3690,VIC,2,regional,Hume,204,Wodonga
3691,VIC,2,regional,Hume,204,Baranduda - Leneva
3695,VIC,2,regional,Hume,204,Yackandandah
3697,VIC,2,regional,Hume,204,Bright - Mount Beauty
3698,VIC,2,regional,Hume,204,Bright - Mount Beauty
3699,VIC,2,regional,Hume,204,Bright - Mount Beauty
3700,VIC,2,regional,Hume,204,Towong
3701,VIC,2,regional,Hume,204,Towong
3704,VIC,2,regional,Hume,204,Towong
3705,VIC,2,regional,Hume,204,Towong
3707,VIC,2,regional,Hume,204,Towong
3708,VIC,2,regional,Hume,204,Towong
3709,VIC,2,regional,Hume,204,Towong
3711,VIC,2,regional,Hume,204,Alexandra
3712,VIC,2,regional,Hume,204,Alexandra
3713,VIC,2,regional,Hume,204,Alexandra
3714,VIC,2,regional,Hume,204,Alexandra
3715,VIC,2,regional,Hume,204,Mansfield (Vic.)
3717,VIC,2,regional,Hume,204,Yea
3718,VIC,2,regional,Hume,204,Yea
3719,VIC,2,regional,Hume,204,Alexandra
3720,VIC,2,regional,Hume,204,Mansfield (Vic.)
3722,VIC,2,regional,Hume,204,Mansfield (Vic.)
3723,VIC,2,regional,Hume,204,Mansfield (Vic.)
3725,VIC,2,regional,Hume,204,Benalla Surrounds
3726,VIC,2,regional,Hume,204,Benalla Surrounds
3727,VIC,2,regional,Shepparton,216,Moira
3728,VIC,2,regional,Shepparton,216,Moira
3730,VIC,2,regional,Shepparton,216,Yarrawonga
3732,VIC,2,regional,Hume,204,Wangaratta Surrounds
3733,VIC,2,regional,Hume,204,Wangaratta Surrounds
3735,VIC,2,regional,Hume,204,Wangaratta Surrounds
3737,VIC,2,regional,Hume,204,Myrtleford
3738,VIC,2,regional,Hume,204,Myrtleford
3739,VIC,2,regional,Hume,204,Myrtleford
3740,VIC,2,regional,Hume,204,Bright - Mount Beauty
3741,VIC,2,regional,Hume,204,Bright - Mount Beauty
3744,VIC,2,regional,Hume,204,Bright - Mount Beauty
3746,VIC,2,regional,Hume,204,Wangaratta Surrounds
3747,VIC,2,regional,Hume,204,Beechworth
3749,VIC,2,regional,Hume,204,Yackandandah
3750,VIC,2,metro,Melbourne - North East,209,Wollert
3751,VIC,2,metro,Melbourne - North East,209,Whittlesea
3752,VIC,2,metro,Melbourne - North East,209,South Morang - North
3753,VIC,2,metro,Melbourne - North East,209,Wallan
3754,VIC,2,metro,Melbourne - North East,209,Doreen - North
3755,VIC,2,metro,Melbourne - North East,209,Whittlesea
3756,VIC,2,metro,Melbourne - North East,209,Wallan
3757,VIC,2,metro,Melbourne - North East,209,Whittlesea
3758,VIC,2,regional,Melbourne - North East,209,Wallan
3759,VIC,2,metro,Melbourne - North East,209,Panton Hill - St Andrews
3760,VIC,2,regional,Melbourne - North East,209,Panton Hill - St Andrews
3761,VIC,2,regional,Melbourne - North East,209,Panton Hill - St Andrews
3762,VIC,2,regional,Melbourne - North East,209,Wallan
3763,VIC,2,regional,Melbourne - North East,209,Kinglake
3764,VIC,2,regional,Hume,204,Kilmore - Broadford
3765,VIC,2,metro,Melbourne - Outer East,211,Montrose
3766,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3767,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3770,VIC,2,metro,Melbourne - Outer East,211,Lilydale - Coldstream
3775,VIC,2,regional,Melbourne - Outer East,211,Healesville - Yarra Glen
3777,VIC,2,regional,Melbourne - Outer East,211,Healesville - Yarra Glen
3778,VIC,2,regional,Hume,204,Alexandra
3779,VIC,2,regional,Hume,204,Alexandra
3781,VIC,2,metro,Melbourne - South East,212,Emerald - Cockatoo
3782,VIC,2,metro,Melbourne - South East,212,Emerald - Cockatoo
3783,VIC,2,metro,Melbourne - South East,212,Emerald - Cockatoo
3785,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3786,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3787,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3788,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3789,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3791,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3792,VIC,2,metro,Melbourne - Outer East,211,Mount Dandenong - Olinda
3793,VIC,2,metro,Melbourne - Outer East,211,Monbulk - Silvan
3795,VIC,2,metro,Melbourne - Outer East,211,Monbulk - Silvan
3796,VIC,2,metro,Melbourne - Outer East,211,Mount Evelyn
3797,VIC,2,regional,Melbourne - Outer East,211,Yarra Valley
3799,VIC,2,regional,Melbourne - Outer East,211,Yarra Valley
3802,VIC,2,metro,Melbourne - South East,212,Endeavour Hills - South
3803,VIC,2,metro,Melbourne - South East,212,Hallam
3804,VIC,2,metro,Melbourne - South East,212,Narre Warren North
3805,VIC,2,metro,Melbourne - South East,212,Narre Warren South - West
3806,VIC,2,metro,Melbourne - South East,212,Berwick - North
3807,VIC,2,metro,Melbourne - South East,212,Beaconsfield - Officer
3808,VIC,2,metro,Melbourne - South East,212,Emerald - Cockatoo
3809,VIC,2,metro,Melbourne - South East,212,Beaconsfield - Officer
3810,VIC,2,metro,Melbourne - South East,212,Pakenham - South West
3812,VIC,2,regional,Melbourne - South East,212,Bunyip - Garfield
3813,VIC,2,regional,Melbourne - South East,212,Bunyip - Garfield
3814,VIC,2,regional,Melbourne - South East,212,Bunyip - Garfield
3815,VIC,2,regional,Melbourne - South East,212,Bunyip - Garfield
3816,VIC,2,regional,Latrobe - Gippsland,205,Drouin
3818,VIC,2,regional,Latrobe - Gippsland,205,Drouin
3820,VIC,2,regional,Latrobe - Gippsland,205,Warragul
3821,VIC,2,regional,Latrobe - Gippsland,205,Warragul
3822,VIC,2,regional,Latrobe - Gippsland,205,Warragul
3823,VIC,2,regional,Latrobe - Gippsland,205,Trafalgar (Vic.)
3824,VIC,2,regional,Latrobe - Gippsland,205,Trafalgar (Vic.)
3825,VIC,2,regional,Latrobe - Gippsland,205,Moe - Newborough
3831,VIC,2,regional,Latrobe - Gippsland,205,Mount Baw Baw Region
3832,VIC,2,regional,Latrobe - Gippsland,205,Mount Baw Baw Region
3833,VIC,2,regional,Latrobe - Gippsland,205,Mount Baw Baw Region
3835,VIC,2,regional,Latrobe - Gippsland,205,Trafalgar (Vic.)
3840,VIC,2,regional,Latrobe - Gippsland,205,Morwell
3842,VIC,2,regional,Latrobe - Gippsland,205,Churchill
3844,VIC,2,regional,Latrobe - Gippsland,205,Traralgon - West
3847,VIC,2,regional,Latrobe - Gippsland,205,Rosedale
3850,VIC,2,regional,Latrobe - Gippsland,205,Sale
3851,VIC,2,regional,Latrobe - Gippsland,205,Longford - Loch Sport
3852,VIC,2,regional,Latrobe - Gippsland,205,Longford - Loch Sport
3854,VIC,2,regional,Latrobe - Gippsland,205,Yallourn North - Glengarry
3856,VIC,2,regional,Latrobe - Gippsland,205,Yallourn North - Glengarry
3857,VIC,2,regional,Latrobe - Gippsland,205,Rosedale
3858,VIC,2,regional,Latrobe - Gippsland,205,Maffra
3859,VIC,2,regional,Latrobe - Gippsland,205,Maffra
3860,VIC,2,regional,Latrobe - Gippsland,205,Maffra
3862,VIC,2,regional,Latrobe - Gippsland,205,Maffra
3864,VIC,2,regional,Latrobe - Gippsland,205,Bruthen - Omeo
3865,VIC,2,regional,Latrobe - Gippsland,205,Bruthen - Omeo
3869,VIC,2,regional,Latrobe - Gippsland,205,Churchill
3870,VIC,2,regional,Latrobe - Gippsland,205,Churchill
3871,VIC,2,regional,Latrobe - Gippsland,205,Leongatha
3873,VIC,2,regional,Latrobe - Gippsland,205,Rosedale
3874,VIC,2,regional,Latrobe - Gippsland,205,Yarram
3875,VIC,2,regional,Latrobe - Gippsland,205,Bairnsdale
3878,VIC,2,regional,Latrobe - Gippsland,205,Paynesville
3880,VIC,2,regional,Latrobe - Gippsland,205,Paynesville
3882,VIC,2,regional,Latrobe - Gippsland,205,Bruthen - Omeo
3885,VIC,2,regional,Latrobe - Gippsland,205,Bruthen - Omeo
3886,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3887,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3888,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3889,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3890,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3891,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3892,VIC,2,regional,Latrobe - Gippsland,205,Orbost
3893,VIC,2,regional,Latrobe - Gippsland,205,Bruthen - Omeo
